cell,target,assay,effect_sign,background,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,log2_OR,p_value,FDR
K562,ZNF239,TF ChIP-seq,neg,powered,0,18,0.0,20,373,0.05361930294906166,0.0,-1.1014389654376346,0.6132806004994874,1.0
K562,ZNF232,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,ZNF354B,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,ZMYM3,TF ChIP-seq,neg,powered,0,18,0.0,22,373,0.058981233243967826,0.0,-1.2439255828860891,0.6127504002300477,1.0
K562,PATZ1,TF ChIP-seq,neg,powered,0,18,0.0,12,373,0.032171581769437,0.0,-0.35545771845255664,1.0,1.0
K562,SNRNP70,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,GTF3C2,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,GTF2I,TF ChIP-seq,neg,powered,0,18,0.0,22,373,0.058981233243967826,0.0,-1.2439255828860891,0.6127504002300477,1.0
K562,GTF2F1,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,GTF2A2,TF ChIP-seq,neg,powered,0,18,0.0,14,373,0.03753351206434316,0.0,-0.5775864003172241,1.0,1.0
K562,GMEB1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,21,373,0.05630026809651475,0.9859943977591037,0.4908941763602477,1.0,1.0
K562,GATAD2B,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,31,373,0.08310991957104558,0.6489563567362429,-0.10164026187583762,1.0,1.0
K562,GABPB2,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,GABPA,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,61,373,0.16353887399463807,1.022950819672131,0.1983564858809385,1.0,1.0
K562,FUS,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,FOXO4,TF ChIP-seq,neg,powered,0,18,0.0,10,373,0.02680965147453083,0.0,-0.09595923448811564,1.0,1.0
K562,FOXK1,TF ChIP-seq,neg,powered,0,18,0.0,12,373,0.032171581769437,0.0,-0.35545771845255664,1.0,1.0
K562,FOXA3,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,15,373,0.040214477211796246,1.4039215686274509,0.9873124820912194,0.5366581456843244,1.0
K562,FOXA1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,FOSL1,TF ChIP-seq,neg,powered,4,18,0.2222222222222222,94,373,0.2520107238605898,0.8480243161094225,-0.12359394506314232,1.0,1.0
K562,FOS,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,24,373,0.064343163538874,0.8553921568627451,0.29011828503641807,1.0,1.0
K562,FIP1L1,TF ChIP-seq,neg,powered,0,18,0.0,13,373,0.03485254691689008,0.0,-0.4704854185515957,1.0,1.0
K562,EZH2,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,H2AFZ,Histone ChIP-seq,neg,powered,8,18,0.4444444444444444,153,373,0.4101876675603217,1.1503267973856208,0.2176854186589204,0.8094539826618365,1.0
K562,H3K27ac,Histone ChIP-seq,neg,powered,8,18,0.4444444444444444,140,373,0.3753351206434316,1.3314285714285714,0.42799783796031504,0.6215283551206741,1.0
K562,H3K27me3,Histone ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,H3K4me3,Histone ChIP-seq,neg,powered,3,18,0.16666666666666666,68,373,0.18230563002680966,0.8970588235294118,0.010155098528931837,1.0,1.0
K562,HOMEZ,TF ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,HNRNPUL1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,HNRNPLL,TF ChIP-seq,neg,powered,0,18,0.0,28,373,0.07506702412868632,0.0,-1.609801479405433,0.6293511000584208,1.0
K562,HNRNPK,TF ChIP-seq,neg,powered,0,18,0.0,10,373,0.02680965147453083,0.0,-0.09595923448811564,1.0,1.0
K562,HNRNPH1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,HMGXB4,TF ChIP-seq,neg,powered,0,18,0.0,22,373,0.058981233243967826,0.0,-1.2439255828860891,0.6127504002300477,1.0
K562,HMGN3,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,38,373,0.10187667560321716,0.5185758513931888,-0.42093810071852816,1.0,1.0
K562,HMG20B,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,EWSR1,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,HIVEP1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,14,373,0.03753351206434316,1.5084033613445378,1.0875464490879154,0.5133616278695696,1.0
K562,HDAC8,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,32,373,0.08579088471849866,1.33203125,0.6709079307905448,0.6631710051670328,1.0
K562,HDAC6,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,HDAC2,TF ChIP-seq,neg,powered,0,18,0.0,13,373,0.03485254691689008,0.0,-0.4704854185515957,1.0,1.0
K562,HBP1,TF ChIP-seq,neg,powered,0,18,0.0,18,373,0.04825737265415549,0.0,-0.9452009816384843,1.0,1.0
K562,H4K20me1,Histone ChIP-seq,neg,powered,2,18,0.1111111111111111,57,373,0.15281501340482573,0.6929824561403509,-0.26189438598712506,1.0,1.0
K562,H3K9me3,Histone ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,H3K9ac,Histone ChIP-seq,neg,powered,4,18,0.2222222222222222,118,373,0.3163538873994638,0.6174334140435835,-0.5796197616458976,0.6028961853152706,1.0
K562,H3K79me2,Histone ChIP-seq,neg,powered,2,18,0.1111111111111111,77,373,0.2064343163538874,0.4805194805194805,-0.7867021351993249,0.5465263657035124,1.0
K562,HINFP,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,20,373,0.05361930294906166,1.0382352941176471,0.5636938839675049,1.0,1.0
K562,ETV6,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,ETS2,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,ETS1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,19,373,0.05093833780160858,1.0959752321981424,0.6399190821534575,1.0,1.0
K562,CHD1,TF ChIP-seq,neg,powered,0,18,0.0,20,373,0.05361930294906166,0.0,-1.1014389654376346,0.6132806004994874,1.0
K562,CHCHD3,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,CGGBP1,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,CEBPZ,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CCNT2,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,47,373,0.1260053619302949,1.3872340425531915,0.6342421848862118,0.71418809928031,1.0
K562,CCAR2,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CBX8,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CBX2,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CHD4,TF ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,CAMTA2,TF ChIP-seq,neg,powered,0,18,0.0,10,373,0.02680965147453083,0.0,-0.09595923448811564,1.0,1.0
K562,BMI1,TF ChIP-seq,neg,powered,0,18,0.0,7,373,0.01876675603217158,0.0,0.4013254268963436,1.0,1.0
K562,BCLAF1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,ATF6,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,13,373,0.03485254691689008,1.6289592760180995,1.1946474308535435,0.4889619323309966,1.0
K562,ATF1,TF ChIP-seq,neg,powered,6,18,0.3333333333333333,96,373,0.257372654155496,1.4427083333333333,0.5804704523357552,0.5821311319292617,1.0
K562,ARID4B,TF ChIP-seq,neg,powered,0,18,0.0,11,373,0.029490616621983913,0.0,-0.23117813678366583,1.0,1.0
K562,ARID3B,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,AGO1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,15,373,0.040214477211796246,1.4039215686274509,0.9873124820912194,0.5366581456843244,1.0
K562,AFF4,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,30,373,0.08042895442359249,1.4291666666666667,0.7709629267841227,0.6506365072966951,1.0
K562,BRD4,TF ChIP-seq,neg,powered,0,18,0.0,19,373,0.05093833780160858,0.0,-1.0252137672516821,1.0,1.0
K562,HOXB6,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,CHD7,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CREB5,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,ESRRB,TF ChIP-seq,neg,powered,0,18,0.0,7,373,0.01876675603217158,0.0,0.4013254268963436,1.0,1.0
K562,ERF,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,22,373,0.058981233243967826,0.9385026737967914,0.42120726651905027,1.0,1.0
K562,ELK3,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,ELF4,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,29,373,0.0777479892761394,1.4827586206896552,0.8232510988713589,0.6447798306697448,1.0
K562,ELF2,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,20,373,0.05361930294906166,1.0382352941176471,0.5636938839675049,1.0,1.0
K562,EHMT2,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,31,373,0.08310991957104558,1.3790322580645162,0.7202142298768816,0.6567795631398415,1.0
K562,E4F1,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,E2F7,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,CREB3,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,28,373,0.07506702412868632,1.5401785714285714,0.8771858617524257,0.6392503344104776,1.0
K562,E2F6,TF ChIP-seq,neg,powered,4,18,0.2222222222222222,68,373,0.18230563002680966,1.281512605042017,0.468940493172943,0.7542878984769428,1.0
K562,E2F4,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,E2F3,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,22,373,0.058981233243967826,0.9385026737967914,0.42120726651905027,1.0,1.0
K562,DNMT1,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,DMBX1,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,49,373,0.13136729222520108,0.826530612244898,-0.009747976551562149,1.0,1.0
K562,DDIT3,TF ChIP-seq,neg,powered,0,18,0.0,7,373,0.01876675603217158,0.0,0.4013254268963436,1.0,1.0
K562,CTCFL,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,44,373,0.11796246648793565,0.9346590909090909,0.1659351995705628,1.0,1.0
K562,CSDE1,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,CREBBP,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,E2F5,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,50,373,0.13404825737265416,0.8075,-0.04305560523037837,1.0,1.0
K562,ID3,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,IKZF1,TF ChIP-seq,neg,powered,6,18,0.3333333333333333,105,373,0.28150134048257375,1.276190476190476,0.4042626176445949,0.6017571075740468,1.0
K562,ILF3,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,RBM34,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,RBM25,TF ChIP-seq,neg,powered,0,18,0.0,21,373,0.05630026809651475,0.0,-1.1742386730448917,0.6125509412551469,1.0
K562,RBM22,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,22,373,0.058981233243967826,0.9385026737967914,0.42120726651905027,1.0,1.0
K562,RBM14,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,RBFOX2,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,90,373,0.24128686327077747,0.6288888888888889,-0.4994823504702477,0.5813541612350773,1.0
K562,RBBP5,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,36,373,0.09651474530831099,0.5506535947712419,-0.3354013831656342,1.0,1.0
K562,RB1,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,64,373,0.17158176943699732,0.965625,0.11572695546173954,1.0,1.0
K562,RAD51,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,47,373,0.1260053619302949,0.40801001251564456,-0.7632369430083275,0.7103935750983006,1.0
K562,RBM39,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,PYGO2,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,11,373,0.029490616621983913,1.9358288770053476,1.4339547126214736,0.4366548503355128,1.0
K562,PTRF,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,12,373,0.032171581769437,1.7696078431372548,1.3096751309525827,0.4634100289475463,1.0
K562,PTBP1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,11,373,0.029490616621983913,1.9358288770053476,1.4339547126214736,0.4366548503355128,1.0
K562,PRPF4,TF ChIP-seq,neg,powered,0,18,0.0,14,373,0.03753351206434316,0.0,-0.5775864003172241,1.0,1.0
K562,PREB,TF ChIP-seq,neg,powered,0,18,0.0,12,373,0.032171581769437,0.0,-0.35545771845255664,1.0,1.0
K562,PPARD,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,POU5F1,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,POLR2H,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,17,373,0.045576407506702415,1.231833910034602,0.8041547332751114,0.5801280360164859,1.0
K562,POLR2G,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,75,373,0.20107238605898123,0.7946666666666666,-0.16365900638954492,1.0,1.0
K562,PTTG1,TF ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,POLR2AphosphoS2,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,22,373,0.058981233243967826,0.9385026737967914,0.42120726651905027,1.0,1.0
K562,RBPJ,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,REST,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,SNIP1,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,SMC3,TF ChIP-seq,neg,powered,6,18,0.3333333333333333,101,373,0.2707774798927614,1.3465346534653466,0.48136003084548,0.5909462635046198,1.0
K562,SMARCB1,TF ChIP-seq,neg,powered,0,18,0.0,11,373,0.029490616621983913,0.0,-0.23117813678366583,1.0,1.0
K562,SMAD3,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,24,373,0.064343163538874,0.8553921568627451,0.29011828503641807,1.0,1.0
K562,SMAD1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,20,373,0.05361930294906166,1.0382352941176471,0.5636938839675049,1.0,1.0
K562,SIX5,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,SIRT6,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,SIN3B,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,15,373,0.040214477211796246,1.4039215686274509,0.9873124820912194,0.5366581456843244,1.0
K562,RERE,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,SFPQ,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,SAP30,TF ChIP-seq,neg,powered,0,18,0.0,20,373,0.05361930294906166,0.0,-1.1014389654376346,0.6132806004994874,1.0
K562,SAFB,TF ChIP-seq,neg,powered,0,18,0.0,10,373,0.02680965147453083,0.0,-0.09595923448811564,1.0,1.0
K562,RUNX1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,13,373,0.03485254691689008,1.6289592760180995,1.1946474308535435,0.4889619323309966,1.0
K562,RREB1,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,29,373,0.0777479892761394,1.4827586206896552,0.8232510988713589,0.6447798306697448,1.0
K562,RNF219,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,RHOXF2B,TF ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,RFX7,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,RFX1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,20,373,0.05361930294906166,1.0382352941176471,0.5636938839675049,1.0,1.0
K562,SETDB1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,SP2,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,POLR2A,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,60,373,0.16085790884718498,1.0433333333333332,0.2266170071981734,1.0,1.0
K562,PHF8,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,47,373,0.1260053619302949,0.40801001251564456,-0.7632369430083275,0.7103935750983006,1.0
K562,MCM3,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,MAZ,TF ChIP-seq,neg,powered,5,18,0.2777777777777778,76,373,0.2037533512064343,1.5030364372469636,0.6639021319764828,0.5495180831470917,1.0
K562,MAX,TF ChIP-seq,neg,powered,7,18,0.3888888888888889,111,373,0.2975871313672922,1.5020475020475021,0.6186023521846858,0.4348085730480985,1.0
K562,MAFK,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,50,373,0.13404825737265416,1.292,0.5325690309114416,0.7217780845350512,1.0
K562,MAFG,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,55,373,0.14745308310991956,1.1563636363636363,0.3738923075769232,0.7385031237305377,1.0
K562,L3MBTL2,TF ChIP-seq,neg,powered,6,18,0.3333333333333333,120,373,0.32171581769436997,1.0541666666666667,0.12953612913974644,1.0,1.0
K562,KLF6,TF ChIP-seq,neg,powered,0,18,0.0,23,373,0.06166219839142091,0.0,-1.310771583295964,0.6137998571399933,1.0
K562,KLF10,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,MED1,TF ChIP-seq,neg,powered,0,18,0.0,2,373,0.005361930294906166,0.0,2.0058369400222844,1.0,1.0
K562,KLF1,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,32,373,0.08579088471849866,1.33203125,0.6709079307905448,0.6631710051670328,1.0
K562,KAT8,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,KAT7,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,31,373,0.08310991957104558,0.6489563567362429,-0.10164026187583762,1.0,1.0
K562,KAT2B,TF ChIP-seq,neg,powered,0,18,0.0,1,373,0.002680965147453083,0.0,2.746680748999418,1.0,1.0
K562,JUND,TF ChIP-seq,neg,powered,7,18,0.3888888888888889,117,373,0.3136729222520107,1.3923853923853924,0.5096267085935599,0.6045711051430118,1.0
K562,JUN,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,59,373,0.1581769436997319,1.064406779661017,0.25525705524207465,1.0,1.0
K562,IRF2,TF ChIP-seq,neg,powered,0,18,0.0,17,373,0.045576407506702415,0.0,-0.8609781161300281,1.0,1.0
K562,IRF1,TF ChIP-seq,neg,powered,0,18,0.0,24,373,0.064343163538874,0.0,-1.3750145643687217,0.615624999592073,1.0
K562,ILK,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,KDM2B,TF ChIP-seq,neg,powered,0,18,0.0,10,373,0.02680965147453083,0.0,-0.09595923448811564,1.0,1.0
K562,PHTF2,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,MEF2A,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,MGA,TF ChIP-seq,neg,powered,2,18,0.1111111111111111,67,373,0.17962466487935658,0.5708955223880597,-0.5395383578311406,0.7508151075343034,1.0
K562,PHB,TF ChIP-seq,neg,powered,0,18,0.0,8,373,0.021447721179624665,0.0,0.21681138907314804,1.0,1.0
K562,PCBP2,TF ChIP-seq,neg,powered,0,18,0.0,3,373,0.00804289544235925,0.0,1.5165214446192798,1.0,1.0
K562,PCBP1,TF ChIP-seq,neg,powered,0,18,0.0,22,373,0.058981233243967826,0.0,-1.2439255828860891,0.6127504002300477,1.0
K562,ZSCAN32,TF ChIP-seq,neg,powered,0,18,0.0,9,373,0.024128686327077747,0.0,0.052394125254401874,1.0,1.0
K562,OTX1,TF ChIP-seq,neg,powered,0,18,0.0,17,373,0.045576407506702415,0.0,-0.8609781161300281,1.0,1.0
K562,NR4A1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,19,373,0.05093833780160858,1.0959752321981424,0.6399190821534575,1.0,1.0
K562,NR2F6,TF ChIP-seq,neg,powered,0,18,0.0,6,373,0.0160857908847185,0.0,0.6117073559536848,1.0,1.0
K562,NR1H2,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,11,373,0.029490616621983913,1.9358288770053476,1.4339547126214736,0.4366548503355128,1.0
K562,MEIS2,TF ChIP-seq,neg,powered,5,18,0.2777777777777778,94,373,0.2520107238605898,1.141571194762684,0.2690061650959461,0.7847920243850693,1.0
K562,NFYB,TF ChIP-seq,neg,powered,0,18,0.0,13,373,0.03485254691689008,0.0,-0.4704854185515957,1.0,1.0
K562,NFIX,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,NFE2L1,TF ChIP-seq,neg,powered,1,18,0.05555555555555555,12,373,0.032171581769437,1.7696078431372548,1.3096751309525827,0.4634100289475463,1.0
K562,MYC,TF ChIP-seq,neg,powered,0,18,0.0,28,373,0.07506702412868632,0.0,-1.609801479405433,0.6293511000584208,1.0
K562,MYBL2,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,MXD1,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,MTF1,TF ChIP-seq,neg,powered,0,18,0.0,5,373,0.013404825737265416,0.0,0.8566358248288226,1.0,1.0
K562,MLX,TF ChIP-seq,neg,powered,0,18,0.0,4,373,0.010723860589812333,0.0,1.1500521870748888,1.0,1.0
K562,MITF,TF ChIP-seq,neg,powered,3,18,0.16666666666666666,55,373,0.14745308310991956,1.1563636363636363,0.3738923075769232,0.7385031237305377,1.0
